user_id,item_id,user_cartnum,item_cartnum
40948136,254017233,30.0,2.0
9184855,289839134,130.0,4.0
85236155,133782598,136.0,2.0
42109144,67657502,173.0,1.0
81409690,353744506,104.0,2.0
112503956,262750445,281.0,2.0
123679342,208873927,148.0,3.0
103059028,196333817,70.0,6.0
89383339,364662890,176.0,2.0
12092954,77250075,230.0,4.0
47674385,276023211,87.0,2.0
52110227,189573563,40.0,2.0
59993107,158089194,127.0,1.0
138551234,65591918,87.0,2.0
140935086,19721357,39.0,2.0
135692473,41777026,67.0,3.0
131039248,229681741,79.0,5.0
100637858,83313710,3.0,2.0
25040442,53917636,57.0,2.0
65904810,156772489,64.0,2.0
60079613,49330460,193.0,3.0
50244004,349204595,32.0,7.0
19708378,266228472,148.0,2.0
93687523,299323627,20.0,1.0
1593616,289622523,34.0,1.0
5415952,338725509,18.0,4.0
4053567,105753039,56.0,2.0
100871846,158226408,170.0,2.0
31464363,357301873,55.0,2.0
119093325,171247028,112.0,2.0
64049642,164320921,81.0,3.0
32377098,60395330,31.0,2.0
100871846,18337210,170.0,2.0
140721903,169767782,81.0,2.0
115374204,103941730,40.0,2.0
89168075,117701415,23.0,15.0
13616260,387540085,154.0,2.0
36445695,371857857,60.0,1.0
55668630,395799324,111.0,3.0
36445695,335701595,60.0,2.0
75187413,92960872,56.0,3.0
126862652,287402542,35.0,4.0
29881921,323419911,168.0,4.0
59766636,386295754,211.0,2.0
23818334,114336020,32.0,10.0
93375240,402852935,29.0,3.0
35106275,264176464,130.0,1.0
110159765,347973937,97.0,1.0
116568644,174945100,37.0,2.0
50418349,401715124,296.0,2.0
90232426,275861789,75.0,2.0
109657786,369390425,26.0,1.0
84554441,316418384,152.0,1.0
5091068,72035329,54.0,10.0
73798342,36139582,78.0,2.0
103059028,72338313,70.0,12.0
116510616,118354000,93.0,2.0
80125554,95076108,125.0,1.0
10149605,155592942,503.0,3.0
72642726,256714179,9.0,2.0
100915219,29994595,45.0,1.0
77204533,204144757,27.0,3.0
100871846,97091331,170.0,4.0
56106491,19582564,92.0,2.0
12055347,400409629,92.0,2.0
4053567,334521779,56.0,2.0
23818334,108868338,32.0,1.0
64049642,26700364,81.0,3.0
22369795,334585865,224.0,2.0
41888827,72887065,68.0,7.0
35881288,233056378,115.0,1.0
69037610,399106424,108.0,5.0
131039248,196902637,79.0,5.0
126808590,364869976,18.0,3.0
103253059,30627177,330.0,6.0
3512329,356599974,38.0,6.0
126784328,23755953,28.0,2.0
57454165,317533184,92.0,3.0
13616260,294058814,154.0,2.0
27973180,365232569,17.0,1.0
120443445,261872016,170.0,1.0
95720451,185131125,69.0,3.0
96484576,287253209,104.0,2.0
75500533,175437198,30.0,4.0
76090844,274833635,332.0,2.0
59993107,355003806,127.0,2.0
138551234,339908964,87.0,3.0
17216075,360496027,30.0,28.0
107743617,305858399,20.0,1.0
19561580,151932613,141.0,1.0
75292590,157081489,14.0,1.0
56735134,76373143,112.0,1.0
89153511,159417050,119.0,2.0
56413410,110842325,340.0,1.0
38526756,62609099,18.0,2.0
2202055,253119434,92.0,2.0
130461158,315174586,840.0,10.0
66497070,142355054,151.0,1.0
61925056,382022441,10.0,1.0
32755257,131577531,121.0,8.0
64881151,98875808,10.0,2.0
89719120,210091499,123.0,1.0
22416140,148274585,46.0,6.0
19498569,122002337,153.0,1.0
129995317,388891807,284.0,4.0
116357641,64667991,153.0,1.0
118770004,328254539,80.0,3.0
69246113,361777261,61.0,2.0
94234508,365975689,22.0,6.0
114844461,19219429,17.0,9.0
26125683,237099569,10.0,1.0
46550020,211451529,32.0,9.0
94057453,374916787,88.0,3.0
62727186,390291760,49.0,3.0
19025727,247255355,101.0,2.0
132223788,45191236,296.0,3.0
87658501,121140633,633.0,2.0
56413410,11760218,340.0,1.0
7391440,56540668,7.0,2.0
57475934,232186521,482.0,6.0
89153511,324789869,119.0,3.0
93398793,329873108,95.0,2.0
8370928,241756857,77.0,1.0
89153511,50094354,119.0,2.0
116357641,85641159,153.0,1.0
9549237,153276457,91.0,1.0
43621565,360912201,11.0,9.0
11186866,396477486,182.0,2.0
116114060,400417959,19.0,1.0
35503028,280884557,54.0,2.0
103332966,401557073,139.0,3.0
56413410,247978451,340.0,1.0
33182580,360874602,23.0,2.0
126669454,218910768,127.0,1.0
19498569,260059889,153.0,1.0
63116645,140355760,26.0,2.0
93704320,64072888,323.0,5.0
52417718,258065611,48.0,4.0
10149605,340379026,503.0,9.0
14705382,276244598,121.0,2.0
40026875,401829261,52.0,2.0
68919052,95657127,19.0,2.0
47909125,380954098,542.0,3.0
134294014,255590684,100.0,1.0
85296442,122534548,154.0,2.0
125757503,95283021,133.0,1.0
32755257,152829772,121.0,7.0
130461158,322148243,840.0,4.0
132315137,131052024,3041.0,2.0
85296442,20195516,154.0,2.0
69246113,269568578,61.0,2.0
57450756,298554609,54.0,2.0
56413410,176414580,340.0,1.0
34578527,373806245,36.0,5.0
63729308,218566624,144.0,1.0
28911161,23498575,46.0,2.0
46207221,254098338,46.0,2.0
48389533,4977829,15.0,10.0
67370035,283990124,60.0,2.0
4875694,72258071,193.0,2.0
104014368,121248042,218.0,2.0
54496783,169307933,91.0,2.0
51503232,86862276,83.0,2.0
89137152,172825379,5.0,7.0
111058819,283297790,97.0,3.0
135928388,41565039,80.0,7.0
89153511,388669532,119.0,2.0
141848388,18748299,9.0,1.0
126665202,31017520,694.0,2.0
93398793,243032081,95.0,2.0
93704320,110482183,323.0,1.0
56735134,330986625,112.0,1.0
73172497,331903401,41.0,4.0
85296442,186979042,154.0,2.0
89153511,278470848,119.0,2.0
56413410,321196774,340.0,1.0
25892297,85170172,68.0,2.0
94145179,255839538,76.0,3.0
36281725,77474922,121.0,5.0
24772941,306140647,41.0,1.0
113888901,34450444,76.0,2.0
91123846,272606306,163.0,1.0
69246113,133846370,61.0,2.0
93530522,249118940,16.0,2.0
94256851,311070077,52.0,10.0
135725977,303913910,81.0,2.0
132985320,115719039,21.0,3.0
124639503,381977771,55.0,2.0
70277195,365183970,63.0,5.0
115260391,233850722,123.0,10.0
30439138,115179416,20.0,2.0
45926523,47469737,185.0,2.0
22369795,387911128,224.0,2.0
125628938,132538026,18.0,1.0
106551398,117375808,114.0,4.0
89153511,236046464,119.0,2.0
56413410,154251303,340.0,1.0
104229897,274893548,82.0,2.0
69246113,277525827,61.0,2.0
59669265,304499419,2.0,1.0
1897583,119938989,110.0,2.0
84270583,199008071,17.0,22.0
50864448,117688591,158.0,1.0
51578997,68048457,72.0,1.0
91272450,34695495,153.0,2.0
56735134,214392163,112.0,1.0
57015662,148790245,23.0,2.0
89587988,83787250,6.0,2.0
116357641,261562407,153.0,1.0
82095778,95748426,52.0,4.0
89153511,313120059,119.0,4.0
58811668,146773126,61.0,2.0
84902483,121476522,372.0,2.0
116357641,355186698,153.0,1.0
89153511,376611803,119.0,3.0
104014368,51011769,218.0,4.0
56735134,359424306,112.0,1.0
11027223,79642610,152.0,5.0
6658929,339476949,39.0,3.0
101833065,169144204,7.0,3.0
56413410,128950036,340.0,1.0
22281803,91165914,82.0,7.0
108935333,371759591,10.0,3.0
76292653,259509619,431.0,1.0
20123340,263186321,71.0,2.0
44130893,259070562,81.0,2.0
38269947,53678881,29.0,2.0
89153511,288222108,119.0,3.0
126665202,335389426,694.0,3.0
72813283,23564477,497.0,3.0
32438624,141779365,127.0,3.0
32755257,6428917,121.0,5.0
128575721,9278983,86.0,3.0
35083168,252436827,26.0,2.0
140141293,69714001,172.0,7.0
89153511,243066690,119.0,3.0
120443445,253500754,170.0,2.0
76995710,68410104,32.0,1.0
34696590,267887785,144.0,7.0
116357641,297980875,153.0,1.0
46207221,178507305,46.0,3.0
36281725,245173798,121.0,2.0
66321449,350117111,72.0,1.0
94256851,2444697,52.0,2.0
116357641,223613614,153.0,1.0
26004377,138941888,15.0,2.0
41938273,32766137,82.0,2.0
116357641,322614069,153.0,1.0
119778436,284830871,21.0,4.0
56413410,356350578,340.0,1.0
70277195,79590997,63.0,3.0
38269947,45741797,29.0,2.0
84873122,20073688,96.0,2.0
30080377,396157365,1024.0,2.0
84993562,71173032,42.0,2.0
56413410,226491684,340.0,1.0
68985908,290475297,403.0,2.0
23376907,268271177,217.0,2.0
59766636,57078941,211.0,3.0
25892297,88635696,68.0,2.0
32755257,23950222,121.0,7.0
3673346,375318278,63.0,2.0
73136730,78763795,23.0,2.0
126669454,386960343,127.0,4.0
93704320,144890097,323.0,6.0
86180555,240083660,133.0,1.0
103332966,121884728,139.0,2.0
93355152,396110764,40.0,14.0
30439138,113205128,20.0,2.0
40167124,309531547,21.0,2.0
34578527,101395761,36.0,2.0
89153511,361295408,119.0,5.0
47909125,68369532,542.0,3.0
16876055,76967502,191.0,2.0
44148158,83033195,35.0,5.0
16876055,273424999,191.0,2.0
73136730,107558669,23.0,3.0
117111233,214104452,56.0,1.0
103332966,169171871,139.0,2.0
63729308,129917905,144.0,1.0
34737895,211036137,19.0,1.0
63159938,168740462,53.0,1.0
68193194,387650586,157.0,3.0
17258875,219122051,581.0,2.0
103336492,167709389,366.0,17.0
128578278,243317035,37.0,2.0
46661434,114045265,123.0,2.0
16860047,298795368,198.0,2.0
18379814,250780856,116.0,1.0
81756097,85145539,418.0,5.0
68985908,207477531,403.0,2.0
75235204,106795421,52.0,2.0
3607854,378661692,85.0,2.0
60086316,150409775,30.0,2.0
16382658,184542741,56.0,2.0
89153511,271880865,119.0,9.0
46207221,236840551,46.0,3.0
78354424,358977542,90.0,2.0
91401521,271703133,18.0,2.0
120509110,385039934,87.0,2.0
40551843,77348869,237.0,2.0
104014368,227435484,218.0,2.0
87732841,13696623,341.0,2.0
101142385,395283743,362.0,3.0
32755257,323387664,121.0,8.0
125067299,229730949,173.0,5.0
40551843,52263611,237.0,2.0
116357641,208944720,153.0,1.0
49839161,277486905,46.0,10.0
22416140,287724241,46.0,2.0
86034641,11262758,13.0,3.0
133866163,93319312,50.0,13.0
36281725,77000308,121.0,3.0
3673346,108365716,63.0,2.0
8370928,262491042,77.0,3.0
43032378,104443886,38.0,1.0
22369795,350595206,224.0,5.0
4231989,363316384,47.0,3.0
38580934,137819225,16.0,2.0
3673346,237668575,63.0,2.0
59766636,144664817,211.0,7.0
26372667,223242186,28.0,3.0
128575721,199357571,86.0,3.0
68919052,168837705,19.0,3.0
24908868,268703439,20.0,2.0
38269947,368231634,29.0,2.0
93704320,118386849,323.0,2.0
32755257,42647243,121.0,5.0
63159938,299640594,53.0,1.0
117956367,41224771,192.0,3.0
72813283,224326708,497.0,4.0
32438624,394599455,127.0,3.0
88821605,359126963,20.0,2.0
44005966,164418018,53.0,2.0
93704320,104715804,323.0,2.0
132315137,237563950,3041.0,2.0
94256851,364076220,52.0,2.0
87658501,353582051,633.0,3.0
124885311,3618493,28.0,6.0
73172497,151694708,41.0,1.0
24240883,323178566,104.0,2.0
17387185,130959763,26.0,1.0
108538505,80100534,3.0,1.0
91078774,154707791,144.0,20.0
99693145,274362249,428.0,1.0
88821605,358553736,20.0,3.0
103774521,109932563,187.0,2.0
19498569,74504151,153.0,1.0
305685,341575201,7.0,3.0
114249224,191620276,33.0,2.0
89817683,377565915,30.0,3.0
73136730,188164058,23.0,2.0
138349945,305046272,208.0,3.0
102287533,346051548,39.0,1.0
51578997,376363522,72.0,1.0
126669454,31475373,127.0,2.0
68193194,38702000,157.0,2.0
89003687,281082758,310.0,3.0
93704320,139438020,323.0,2.0
93704320,330185568,323.0,4.0
132352941,393452630,44.0,2.0
116357641,125553806,153.0,2.0
20123340,368896726,71.0,1.0
40026875,184801213,52.0,2.0
124782737,395025817,3.0,3.0
16876055,85933624,191.0,3.0
132315137,339647027,3041.0,5.0
64804685,198149612,45.0,3.0
68919052,302034352,19.0,5.0
81633439,25865487,9.0,2.0
4140926,229308358,158.0,4.0
103133076,322306978,56.0,2.0
122183715,281405136,79.0,4.0
89153511,317013640,119.0,2.0
60534988,229759491,52.0,19.0
93704320,359426167,323.0,3.0
124221192,140519392,42.0,2.0
32755257,161386419,121.0,4.0
72143157,274854791,5.0,4.0
30717687,140922662,261.0,2.0
26731285,322740356,209.0,1.0
108984073,233409409,15.0,2.0
84993562,396208278,42.0,1.0
44416128,292396819,32.0,2.0
132634718,301048358,192.0,1.0
3395807,376565918,47.0,2.0
103624059,386421520,18.0,3.0
99418963,184794542,21.0,4.0
103332966,261568525,139.0,2.0
119725932,69884991,58.0,2.0
47924940,220871004,26.0,4.0
114249224,258782159,33.0,4.0
117956367,224419972,192.0,2.0
30080377,151838859,1024.0,1.0
68919052,201567236,19.0,2.0
117956367,291564255,192.0,2.0
116357641,196325618,153.0,1.0
114273462,31339733,207.0,2.0
10149605,2236450,503.0,2.0
68327951,10231135,5.0,2.0
39959024,118170536,13.0,2.0
68513726,256334370,17.0,2.0
103774521,183288684,187.0,2.0
54575694,249017120,25.0,2.0
22416140,240496112,46.0,4.0
31662494,46251482,104.0,3.0
104014368,273422680,218.0,2.0
89153511,83838433,119.0,3.0
89153511,150271274,119.0,4.0
66132570,84981196,27.0,4.0
12210870,156023868,14.0,24.0
32438624,281330451,127.0,3.0
16876055,230201272,191.0,2.0
67370035,94556466,60.0,4.0
56413410,398209455,340.0,1.0
55212549,206626024,31.0,7.0
61342536,233023452,14.0,2.0
91401521,86716162,18.0,2.0
53947379,385411379,30.0,2.0
140747079,320699398,65.0,2.0
44640814,244645110,78.0,2.0
8370928,107191154,77.0,1.0
57475934,49586456,482.0,3.0
85296442,377794547,154.0,2.0
103842377,43313238,175.0,4.0
86241219,41225013,140.0,3.0
56413410,274485021,340.0,1.0
48517391,243576546,71.0,4.0
20339749,216176329,257.0,2.0
89153511,396739906,119.0,4.0
64784548,284866482,43.0,1.0
4374427,54614638,141.0,4.0
26731285,235698535,209.0,1.0
103133076,263772583,56.0,2.0
32438624,76760648,127.0,3.0
23376907,171940831,217.0,5.0
91401521,91347810,18.0,2.0
117956367,20349511,192.0,2.0
93704320,242813683,323.0,2.0
71778458,192318034,142.0,2.0
46380691,283897552,22.0,3.0
103332966,387974636,139.0,2.0
116357641,82081881,153.0,1.0
17719840,230134125,200.0,3.0
17510838,50932689,85.0,2.0
91123846,306372101,163.0,1.0
136482907,81146330,29.0,6.0
87732841,315534942,341.0,2.0
126665202,64452775,694.0,2.0
46207221,143498753,46.0,2.0
131534140,137660461,140.0,7.0
38010001,270583130,22.0,4.0
116357641,208561691,153.0,1.0
43839358,326127327,22.0,2.0
40551843,337851458,237.0,3.0
30717687,80511373,261.0,2.0
119725932,328546553,58.0,2.0
32755257,165178144,121.0,4.0
56413410,230978893,340.0,1.0
91123846,111182001,163.0,1.0
134294014,232394730,100.0,4.0
19498569,292114327,153.0,1.0
5451259,285860150,36.0,3.0
112503956,24174493,281.0,1.0
56413410,391501757,340.0,1.0
8370928,276289948,77.0,2.0
121323018,214482070,17.0,5.0
31861871,61640987,128.0,2.0
46945718,59295565,60.0,2.0
56413410,169903889,340.0,1.0
44005966,117199383,53.0,3.0
56498516,356366626,244.0,3.0
129788252,395962649,173.0,2.0
134473908,234590934,74.0,2.0
96042606,130806590,410.0,2.0
60944296,322400424,15.0,1.0
93704320,373881914,323.0,4.0
94234508,366559933,22.0,11.0
103332966,374266171,139.0,2.0
24759174,110667106,29.0,3.0
40551843,323333345,237.0,1.0
132223788,149480571,296.0,1.0
103332966,133829314,139.0,2.0
71778458,401920294,142.0,2.0
22153508,158427103,69.0,2.0
103332966,268270586,139.0,3.0
84270583,164690171,17.0,5.0
32755257,147116534,121.0,5.0
93398793,252609892,95.0,2.0
46207221,352048387,46.0,13.0
3673346,17595545,63.0,2.0
51503232,295489411,83.0,2.0
64494141,85032340,16.0,2.0
40441550,118110227,73.0,25.0
123202801,115824185,18.0,1.0
86241219,268961287,140.0,3.0
40551843,294450958,237.0,2.0
24118436,393512776,16.0,2.0
104014368,193443327,218.0,2.0
117144216,239209411,218.0,2.0
93398793,126190658,95.0,2.0
68985908,251343230,403.0,1.0
134294014,31681160,100.0,2.0
116357641,217065085,153.0,1.0
75251738,331875999,56.0,3.0
59057185,15775756,68.0,2.0
132352941,339445220,44.0,2.0
129398889,127067158,75.0,2.0
93704320,52334736,323.0,2.0
16876055,11766486,191.0,3.0
46375902,76261096,34.0,2.0
22153508,203178632,69.0,4.0
118558480,220054600,17.0,1.0
10149605,89960106,503.0,2.0
56413410,161750181,340.0,2.0
89153511,108167136,119.0,5.0
33634367,161910340,119.0,15.0
116357641,57368411,153.0,1.0
46207221,327436701,46.0,2.0
89153511,366863164,119.0,5.0
124639503,375360480,55.0,2.0
54574235,379656956,333.0,2.0
72802893,242656858,59.0,1.0
104014368,88432728,218.0,4.0
111058819,306697569,97.0,2.0
78064816,277873137,107.0,2.0
10149605,121521610,503.0,2.0
102036262,162435880,289.0,2.0
89153511,145641224,119.0,2.0
37188049,328096328,47.0,6.0
8370928,127245935,77.0,1.0
84993562,395213439,42.0,1.0
59660896,86056823,175.0,1.0
46207221,307716750,46.0,2.0
17387185,330054280,26.0,1.0
98609754,188795301,10.0,2.0
63421528,233150640,88.0,5.0
47043568,329122163,56.0,1.0
10149605,209986842,503.0,6.0
89153511,145539239,119.0,7.0
93704320,50363158,323.0,2.0
101142385,16011184,362.0,5.0
116357641,85249065,153.0,1.0
73136730,137090346,23.0,2.0
111343807,158749704,40.0,8.0
75292590,245040935,14.0,1.0
54769390,325661836,110.0,3.0
129995317,21807404,284.0,4.0
40026875,402110385,52.0,3.0
71778458,289378447,142.0,6.0
40026875,342671141,52.0,2.0
82595029,82023396,102.0,3.0
31880643,225686011,110.0,3.0
21023173,392261818,56.0,2.0
14335938,68425639,34.0,9.0
25509021,156460895,124.0,7.0
117785317,53617841,97.0,1.0
63312563,261089173,65.0,2.0
94148058,54429958,54.0,2.0
9506719,305446562,67.0,2.0
42109144,282294081,173.0,5.0
35236069,176892981,53.0,2.0
117014579,105732358,26.0,2.0
1017622,323307042,226.0,2.0
109688356,160083362,56.0,1.0
38814954,81546337,184.0,2.0
101188991,272781895,7.0,4.0
13451882,279635514,28.0,4.0
76480154,9861908,125.0,2.0
72591312,333433310,85.0,2.0
48213081,177879339,36.0,5.0
17590145,21486036,71.0,2.0
26767200,109738384,33.0,2.0
129236851,162795822,138.0,1.0
103963543,108867316,104.0,3.0
54388253,398041382,156.0,1.0
83483121,242674941,158.0,11.0
94003742,72058110,135.0,4.0
13451882,330714702,28.0,2.0
109688356,51202922,56.0,4.0
50301733,346743466,3.0,2.0
82733729,129184222,41.0,2.0
102197653,305577698,104.0,2.0
29371930,175980746,72.0,1.0
38353022,138502034,133.0,2.0
81514650,216182096,295.0,2.0
68014630,70339515,7.0,1.0
68196262,179092973,69.0,2.0
83299768,120834044,245.0,5.0
17139694,187664907,34.0,24.0
41731853,330866763,50.0,1.0
66369549,193256656,563.0,4.0
96296702,339572319,90.0,3.0
87658501,366865254,633.0,2.0
20773583,157485115,42.0,4.0
109911889,234876834,35.0,1.0
74645093,371154960,90.0,2.0
137031066,331566659,1050.0,2.0
90378059,193969947,78.0,13.0
108611714,213814824,166.0,8.0
66369549,398900296,563.0,4.0
3191999,314254562,33.0,4.0
83897028,204548309,18.0,4.0
120212107,44015773,48.0,1.0
123242164,161282812,9.0,2.0
53706414,288440243,122.0,2.0
53706414,223262093,122.0,4.0
98788367,219239651,261.0,3.0
55963214,345299493,222.0,2.0
71778458,230577821,142.0,1.0
12725240,61603190,388.0,3.0
26767200,132996059,33.0,2.0
5451259,371132689,36.0,2.0
109688356,40603377,56.0,3.0
66315804,318812651,14.0,1.0
17967304,66776880,154.0,2.0
84902483,263355563,372.0,2.0
40737016,29312768,28.0,3.0
30292145,43938659,35.0,3.0
33384407,243057200,3.0,1.0
77204533,141844634,27.0,2.0
109688356,308487979,56.0,1.0
72436782,393662690,35.0,7.0
29371930,134250733,72.0,2.0
44614861,132480624,46.0,3.0
88160551,333866800,12.0,35.0
113791848,399902837,401.0,3.0
88160551,319925491,12.0,3.0
99483054,373553125,31.0,4.0
24356634,165949156,42.0,3.0
86860857,121165357,62.0,4.0
26767200,73048074,33.0,2.0
13451882,33610217,28.0,4.0
65068683,331702302,34.0,1.0
71863554,257726103,58.0,2.0
116277143,192687904,198.0,2.0
103316872,315756117,17.0,3.0
98788367,402751810,261.0,2.0
137031066,267346346,1050.0,6.0
62411687,140155180,4.0,2.0
95518676,371866733,70.0,3.0
96296702,183151731,90.0,14.0
68196262,398867300,69.0,2.0
88287026,281474207,8.0,4.0
25509021,27032819,124.0,9.0
90009214,274976621,146.0,11.0
27502638,63140528,89.0,1.0
102684987,73616534,15.0,1.0
53396017,112585194,24.0,1.0
109688356,65841583,56.0,2.0
53396017,92357701,24.0,1.0
29371930,175301941,72.0,1.0
88160551,159314191,12.0,3.0
83012026,15599984,11.0,3.0
101142385,10598731,362.0,13.0
71863554,352849036,58.0,2.0
51450804,129626584,31.0,2.0
10746592,256629087,22.0,2.0
32181249,372635113,30.0,3.0
